BTC_R,BTC_R_LOW,BTC_R_MAX,BTC_R_V,Date,ETH_B,ETH_B_LOW,ETH_B_MAX,ETH_B_V,ETH_L,ETH_L_LOW,ETH_L_MAX,ETH_L_V,ETH_R,ETH_R_LOW,ETH_R_MAX,ETH_R_V,LTC_B,LTC_B_LOW,LTC_B_MAX,LTC_B_V,LTC_R,LTC_R_LOW,LTC_R_MAX,LTC_R_V,Time
257097,252000,259441,651,09.03.2019,0.0349,0.0342,0.0354,5137.9593,2.36,2.35,2.45,333,9017,8671,9150,1290,0.0148,0.0142,0.0148,3563,3801,3605,3820,1031,10:55
257142,252000,259441,648,09.03.2019,0.0349,0.0342,0.0354,5165.2657,2.36,2.35,2.45,334,9017,8671,9150,1298,0.0148,0.0142,0.0148,3547,3801,3605,3820,1032,11:00
257158,252000,259441,645,09.03.2019,0.035,0.0342,0.0354,5021.754,2.35,2.35,2.45,335,8967,8671,9150,1288,0.0149,0.0142,0.0149,3547,3825,3605,3828,1029,11:05
257197,252000,259441,646,09.03.2019,0.035,0.0342,0.0354,5016.169,2.35,2.35,2.45,334,8999,8671,9150,1288,0.0148,0.0142,0.0149,3592,3825,3605,3840,1009,11:10
257211,252000,259441,643,09.03.2019,0.035,0.0342,0.0354,5026.1282,2.35,2.35,2.45,333,8999,8671,9150,1286,0.0148,0.0142,0.015,3611,3825,3605,3840,1011,11:15
257226,252000,259441,645,09.03.2019,0.035,0.0342,0.0354,5032.8874,2.34,2.34,2.45,333,8999,8671,9150,1280,0.0149,0.0142,0.015,3646,3825,3605,3849,1019,11:20
257226,252000,259441,646,09.03.2019,0.0349,0.0342,0.0354,5060.8463,2.34,2.34,2.45,334,8999,8671,9150,1282,0.0149,0.0142,0.015,3622,3825,3605,3849,1022,11:25
257226,252000,259441,641,09.03.2019,0.0349,0.0342,0.0354,5011.3290000000015,2.34,2.34,2.45,332,8967,8671,9150,1258,0.0149,0.0142,0.015,3612,3825,3605,3849,1015,11:30
257229,252000,259441,633,09.03.2019,0.035,0.0342,0.0354,4994.6599,2.34,2.34,2.45,333,8968,8671,9150,1261,0.0148,0.0142,0.015,3642,3825,3605,3849,1013,11:35
257235,252000,259441,636,09.03.2019,0.0349,0.0342,0.0354,5008.6564,2.35,2.32,2.45,338,8970,8671,9150,1256,0.0148,0.0142,0.015,3622,3812,3605,3849,1009,11:40
257251,252000,259441,634,09.03.2019,0.0349,0.0342,0.0354,5019.5689,2.35,2.32,2.45,338,8971,8671,9150,1255,0.0148,0.0142,0.015,3636,3812,3605,3849,1010,11:45
257319,252000,259441,640,09.03.2019,0.035,0.0342,0.0354,5029.1277,2.35,2.32,2.45,339,8972,8671,9150,1261,0.0149,0.0142,0.015,3622,3812,3605,3849,1016,11:50
257350,252000,259441,638,09.03.2019,0.035,0.0342,0.0354,5012.1165,2.35,2.32,2.45,337,8972,8671,9150,1256,0.0149,0.0142,0.015,3626,3813,3605,3849,1017,11:55
257352,252000,259441,640,09.03.2019,0.035,0.0342,0.0354,5028.9682,2.34,2.32,2.45,337,8972,8671,9150,1255,0.0149,0.0142,0.015,3657,3833,3605,3850,1021,12:00
257352,252000,259441,637,09.03.2019,0.0351,0.0342,0.0354,5012.47,2.34,2.32,2.45,336,8966,8671,9150,1264,0.0149,0.0142,0.015,3651,3833,3605,3855,1049,12:05
257500,252000,259441,641,09.03.2019,0.0352,0.0342,0.0354,5057.4486,2.33,2.32,2.45,338,9080,8671,9150,1277,0.015,0.0142,0.0151,3735,3844,3605,3865,1078,12:10
257501,252000,259441,641,09.03.2019,0.0351,0.0342,0.0354,5075.4587,2.33,2.32,2.45,338,9055,8671,9150,1282,0.015,0.0142,0.0151,3726,3865,3605,3881,1073,12:15
257710,252000,259441,641,09.03.2019,0.0351,0.0342,0.0354,5102.1478,2.33,2.32,2.45,339,9042,8671,9150,1277,0.0149,0.0142,0.0151,3742,3840,3605,3881,1078,12:20
257603,252000,259441,639,09.03.2019,0.0351,0.0342,0.0354,5105.4089,2.33,2.32,2.45,338,9017,8671,9150,1276,0.0149,0.0142,0.0151,3769,3840,3605,3881,1080,12:25
257615,252000,259441,637,09.03.2019,0.0351,0.0342,0.0354,5084.9571,2.34,2.32,2.45,337,9017,8671,9150,1275,0.0149,0.0142,0.0151,3779,3840,3605,3881,1080,12:30
257822,252000,260212,661,09.03.2019,0.0351,0.0342,0.0354,5085.7307,2.34,2.32,2.45,338,9017,8671,9150,1285,0.0149,0.0142,0.0151,3760,3844,3605,3881,1081,12:35
257826,252000,260212,657,09.03.2019,0.0351,0.0342,0.0354,5058.0334,2.34,2.32,2.45,339,9017,8671,9150,1283,0.0149,0.0142,0.0151,3753,3844,3605,3881,1082,12:40
257830,252000,260212,659,09.03.2019,0.0351,0.0342,0.0354,5087.6958,2.34,2.32,2.45,337,9017,8671,9150,1280,0.0149,0.0142,0.0151,3722,3844,3605,3881,1081,12:45
257851,252000,260212,662,09.03.2019,0.035,0.0342,0.0354,5088.885,2.34,2.32,2.45,337,9017,8671,9150,1280,0.0149,0.0142,0.0151,3734,3844,3605,3881,1075,12:50
258000,252000,260212,661,09.03.2019,0.0351,0.0342,0.0354,5077.9995,2.35,2.32,2.45,336,9018,8671,9150,1288,0.0149,0.0142,0.0151,3758,3837,3605,3881,1075,12:55
258003,252000,260212,667,09.03.2019,0.0351,0.0342,0.0354,5074.6867,2.35,2.32,2.45,336,9018,8671,9150,1287,0.0149,0.0142,0.0151,3740,3837,3605,3881,1071,13:00
258093,252000,260212,665,09.03.2019,0.0351,0.0342,0.0354,5069.0969,2.35,2.32,2.45,336,9018,8671,9150,1290,0.0149,0.0142,0.0151,3739,3837,3605,3881,1066,13:05
258104,252000,260212,667,09.03.2019,0.0351,0.0342,0.0354,5065.0145,2.35,2.32,2.45,336,9018,8671,9150,1289,0.0149,0.0142,0.0151,3717,3837,3605,3881,1065,13:10
258102,252000,260212,664,09.03.2019,0.0351,0.0342,0.0354,5086.7418,2.35,2.32,2.45,334,9018,8671,9150,1293,0.0149,0.0142,0.0151,3734,3838,3605,3881,1067,13:15
257998,252000,260212,665,09.03.2019,0.0351,0.0342,0.0354,5066.0639,2.35,2.32,2.45,337,9018,8671,9150,1287,0.0149,0.0142,0.0151,3726,3844,3605,3881,1068,13:20
258001,252000,260212,670,09.03.2019,0.0351,0.0342,0.0354,5055.7982,2.35,2.32,2.45,335,9019,8671,9150,1285,0.0149,0.0142,0.0151,3725,3844,3605,3881,1068,13:25
258002,252000,260212,667,09.03.2019,0.0351,0.0342,0.0354,5055.4677,2.35,2.32,2.45,337,9019,8671,9150,1292,0.0149,0.0142,0.0151,3712,3844,3605,3881,1068,13:30
258050,252000,260212,669,09.03.2019,0.0351,0.0342,0.0354,5054.5969,2.35,2.32,2.45,335,9019,8671,9150,1296,0.0149,0.0142,0.0151,3733,3844,3605,3881,1068,13:35
258050,252000,260212,673,09.03.2019,0.035,0.0342,0.0354,5038.5063,2.35,2.32,2.45,337,9017,8671,9150,1300,0.0149,0.0142,0.0151,3730,3837,3605,3881,1072,13:40
258000,252000,260212,668,09.03.2019,0.035,0.0342,0.0354,5064.8065,2.35,2.32,2.45,334,9017,8671,9150,1303,0.0149,0.0142,0.0151,3742,3837,3605,3881,1068,13:45
257851,252000,260212,669,09.03.2019,0.035,0.0342,0.0354,5060.861,2.37,2.32,2.45,333,9018,8671,9150,1294,0.0149,0.0142,0.0151,3733,3837,3605,3881,1062,13:50
257852,252000,260212,669,09.03.2019,0.035,0.0342,0.0354,5040.5022,2.35,2.32,2.45,333,8996,8671,9150,1305,0.0149,0.0142,0.0151,3731,3837,3605,3881,1065,13:55
258990,252000,260212,668,09.03.2019,0.035,0.0342,0.0354,5041.7722,2.37,2.32,2.45,333,8996,8671,9150,1296,0.0148,0.0142,0.0151,3746,3822,3605,3881,1068,14:00
257850,252000,260212,669,09.03.2019,0.035,0.0342,0.0354,5015.6711,2.36,2.32,2.45,336,8992,8671,9150,1312,0.0148,0.0142,0.0151,3737,3812,3605,3881,1067,14:05
257851,252000,260212,672,09.03.2019,0.035,0.0342,0.0354,5033.8283,2.36,2.32,2.45,333,8992,8671,9150,1312,0.0148,0.0142,0.0151,3759,3822,3605,3881,1068,14:10
257853,252000,260212,669,09.03.2019,0.035,0.0342,0.0354,5035.0424,2.36,2.32,2.45,335,8992,8671,9150,1322,0.0148,0.0142,0.0151,3742,3816,3605,3881,1067,14:15
257854,252000,260212,669,09.03.2019,0.035,0.0342,0.0354,5016.0928,2.34,2.32,2.45,337,8993,8671,9150,1313,0.0148,0.0142,0.0151,3741,3817,3605,3881,1061,14:20
257855,252000,260212,669,09.03.2019,0.0351,0.0342,0.0354,5024.9046,2.34,2.32,2.45,337,9047,8671,9150,1318,0.0149,0.0142,0.0151,3734,3822,3605,3881,1059,14:25
257870,252000,260212,672,09.03.2019,0.0351,0.0342,0.0354,5001.1323,2.34,2.32,2.45,335,9047,8671,9150,1312,0.0149,0.0142,0.0151,3724,3849,3605,3881,1058,14:30
257870,252000,260212,670,09.03.2019,0.0351,0.0342,0.0354,5022.1539,2.35,2.32,2.45,336,9017,8671,9150,1311,0.0149,0.0142,0.0151,3756,3849,3605,3881,1055,14:35
257870,252000,260212,669,09.03.2019,0.0351,0.0342,0.0354,5021.5281,2.34,2.32,2.45,338,9017,8671,9150,1306,0.0148,0.0142,0.0151,3737,3849,3605,3881,1061,14:40
257870,252000,260212,669,09.03.2019,0.0351,0.0342,0.0354,5003.8508,2.35,2.32,2.45,337,9017,8671,9150,1310,0.0148,0.0142,0.0151,3743,3833,3605,3881,1070,14:45
257870,252000,260212,667,09.03.2019,0.0351,0.0342,0.0354,5008.9871,2.35,2.32,2.45,336,9017,8671,9150,1305,0.0149,0.0142,0.0151,3736,3833,3605,3881,1073,14:50
257870,252000,260212,670,09.03.2019,0.0351,0.0342,0.0354,5026.2089,2.35,2.32,2.45,336,9018,8671,9150,1310,0.0149,0.0142,0.0151,3719,3833,3605,3881,1072,14:55
257870,252000,260212,666,09.03.2019,0.035,0.0342,0.0354,5014.7571,2.35,2.32,2.45,338,9018,8671,9150,1308,0.0148,0.0142,0.0151,3859,3833,3605,3881,1075,15:00
257870,252000,260212,671,09.03.2019,0.035,0.0342,0.0354,4996.688,2.35,2.32,2.45,336,9018,8671,9150,1310,0.0148,0.0142,0.0151,3859,3833,3605,3881,1078,15:05
257872,252000,260212,673,09.03.2019,0.035,0.0342,0.0354,5000.9044,2.35,2.32,2.45,338,9017,8671,9150,1317,0.0148,0.0142,0.0151,3859,3833,3605,3881,1075,15:10
257881,252000,260212,671,09.03.2019,0.035,0.0342,0.0354,5007.0224,2.35,2.32,2.45,337,9017,8671,9150,1318,0.0148,0.0142,0.0151,3850,3833,3605,3881,1079,15:15
257885,252000,260212,670,09.03.2019,0.035,0.0342,0.0354,5031.6239,2.35,2.32,2.45,337,9017,8671,9150,1315,0.0148,0.0142,0.0151,3834,3833,3605,3881,1073,15:20
257886,252000,260212,673,09.03.2019,0.035,0.0342,0.0354,5004.6376,2.35,2.32,2.45,338,9018,8671,9150,1319,0.0148,0.0142,0.0151,3860,3833,3605,3881,1071,15:25
258539,252000,260212,675,09.03.2019,0.035,0.0342,0.0354,4995.565,2.35,2.32,2.45,336,9018,8671,9150,1312,0.0148,0.0142,0.0151,3860,3833,3605,3881,1071,15:30
258539,252000,260212,675,09.03.2019,0.035,0.0342,0.0354,5010.9104,2.35,2.32,2.45,335,9018,8671,9150,1309,0.0148,0.0142,0.0151,3883,3833,3605,3881,1074,15:35
258101,252000,260212,673,09.03.2019,0.035,0.0342,0.0354,5010.9104,2.35,2.32,2.45,338,9019,8671,9150,1306,0.0148,0.0142,0.0151,3882,3833,3605,3881,1062,15:40
258102,252000,260212,676,09.03.2019,0.035,0.0342,0.0354,5038.2424,2.35,2.32,2.45,340,9030,8671,9150,1309,0.0148,0.0142,0.0151,3882,3824,3605,3881,1076,15:45
258105,252000,260212,679,09.03.2019,0.0351,0.0342,0.0354,5055.2039,2.35,2.32,2.45,339,9030,8671,9150,1312,0.0148,0.0142,0.0151,3895,3824,3605,3881,1072,15:50
258108,252000,260212,683,09.03.2019,0.0351,0.0342,0.0354,5117.5022,2.32,2.16,2.45,393,9030,8671,9150,1314,0.0149,0.0142,0.0151,3875,3849,3605,3881,1076,15:55
258108,252000,260212,688,09.03.2019,0.0351,0.0342,0.0354,5155.5224,2.34,2.16,2.45,415,9031,8671,9150,1320,0.0148,0.0142,0.0151,3916,3833,3605,3881,1087,16:00
258112,252000,260212,688,09.03.2019,0.0351,0.0342,0.0354,5175.028,2.35,2.16,2.45,414,9032,8671,9150,1324,0.0148,0.0142,0.0151,3950,3825,3605,3881,1095,16:05
258128,252000,260212,689,09.03.2019,0.0351,0.0342,0.0354,5206.8922,2.35,2.16,2.45,414,9080,8671,9150,1323,0.0148,0.0142,0.0151,3932,3828,3605,3881,1093,16:10
258160,252000,260212,690,09.03.2019,0.0351,0.0342,0.0354,5185.2149,2.35,2.16,2.45,414,9042,8671,9150,1332,0.0148,0.0142,0.0151,3931,3824,3605,3881,1080,16:15
258100,252000,260212,695,09.03.2019,0.035,0.0342,0.0354,5207.8826,2.35,2.16,2.45,415,9030,8671,9150,1335,0.0148,0.0142,0.0151,3945,3824,3605,3881,1085,16:20
258103,252000,260212,695,09.03.2019,0.0349,0.0342,0.0354,5235.4297,2.35,2.16,2.45,416,9003,8671,9150,1334,0.0148,0.0142,0.0151,3961,3824,3605,3881,1085,16:25
258110,252000,260212,701,09.03.2019,0.0349,0.0342,0.0354,5247.022,2.35,2.16,2.45,418,9006,8671,9150,1338,0.0148,0.0142,0.0151,3925,3824,3605,3881,1090,16:30
258111,252000,260212,703,09.03.2019,0.0349,0.0342,0.0354,5201.0503,2.35,2.16,2.45,418,9007,8671,9150,1316,0.0148,0.0142,0.0151,3920,3824,3605,3881,1087,16:35
258111,252000,260212,704,09.03.2019,0.0349,0.0342,0.0354,5232.7536,2.35,2.16,2.45,419,9003,8671,9150,1319,0.0148,0.0142,0.0151,3926,3809,3605,3881,1100,16:40
258111,252000,260212,706,09.03.2019,0.0349,0.0342,0.0354,5232.3227,2.35,2.16,2.45,419,9010,8671,9150,1321,0.0148,0.0142,0.0151,3944,3809,3605,3881,1100,16:45
258111,252000,260212,706,09.03.2019,0.0349,0.0342,0.0354,5245.9609,2.37,2.16,2.45,420,8994,8671,9150,1323,0.0146,0.0142,0.0151,4032,3790,3605,3881,1100,16:50
258101,252000,260212,710,09.03.2019,0.0348,0.0342,0.0354,5269.0774,2.37,2.16,2.45,420,8994,8671,9150,1332,0.0146,0.0142,0.0151,4058,3780,3605,3881,1127,16:55
258181,252000,260212,713,09.03.2019,0.0348,0.0342,0.0354,5271.7054,2.37,2.16,2.45,420,9001,8671,9150,1335,0.0146,0.0142,0.0151,4054,3780,3605,3881,1127,17:00
258187,252000,260212,712,09.03.2019,0.0348,0.0342,0.0354,5283.3545,2.37,2.16,2.45,421,8998,8671,9150,1342,0.0146,0.0142,0.0151,4090,3791,3605,3881,1132,17:05
258117,252000,260212,715,09.03.2019,0.0348,0.0342,0.0354,5304.0507,2.37,2.16,2.45,421,9018,8671,9150,1344,0.0147,0.0142,0.0151,4086,3797,3605,3881,1132,17:10
258148,252000,260212,718,09.03.2019,0.0348,0.0342,0.0354,5332.8337,2.37,2.16,2.45,423,9017,8671,9150,1348,0.0146,0.0142,0.0151,4108,3783,3605,3881,1135,17:15
258206,252000,260212,724,09.03.2019,0.0348,0.0342,0.0354,5371.3027,2.37,2.16,2.45,425,9005,8671,9150,1345,0.0146,0.0142,0.0151,4126,3790,3605,3881,1135,17:20
258183,252000,260212,726,09.03.2019,0.0348,0.0342,0.0354,5364.2304,2.37,2.16,2.45,426,8994,8671,9150,1349,0.0147,0.0142,0.0151,4143,3800,3605,3881,1149,17:25
258190,252000,260212,728,09.03.2019,0.0348,0.0342,0.0354,5374.9561,2.37,2.16,2.45,427,8995,8671,9150,1336,0.0147,0.0142,0.0151,4137,3809,3605,3881,1157,17:30
258199,252000,260212,728,09.03.2019,0.0348,0.0342,0.0354,5398.3569,2.37,2.16,2.45,428,8999,8671,9150,1340,0.0147,0.0142,0.0151,4159,3801,3605,3881,1154,17:35
259000,252000,260212,729,09.03.2019,0.0348,0.0342,0.0354,5407.5607,2.37,2.16,2.45,428,9005,8671,9150,1344,0.0147,0.0142,0.0151,4159,3801,3605,3881,1156,17:40
258277,252000,260212,729,09.03.2019,0.0348,0.0342,0.0354,5429.3809999999985,2.37,2.16,2.45,431,9009,8671,9150,1351,0.0147,0.0142,0.0151,4177,3802,3605,3881,1156,17:45
258314,252000,260212,733,09.03.2019,0.0349,0.0342,0.0354,5426.2072,2.37,2.16,2.45,431,9009,8671,9150,1352,0.0147,0.0142,0.0151,4177,3810,3605,3881,1160,17:50
258753,252000,260212,734,09.03.2019,0.0348,0.0342,0.0354,5421.6637,2.37,2.16,2.45,431,8992,8671,9150,1354,0.0147,0.0142,0.0151,4184,3817,3605,3881,1158,17:55
258797,252000,260212,739,09.03.2019,0.0348,0.0342,0.0354,5440.5156,2.37,2.16,2.45,434,9021,8671,9150,1354,0.0147,0.0142,0.0151,4184,3817,3605,3881,1152,18:00
259804,252000,260260,737,09.03.2019,0.0348,0.0342,0.0354,5448.1901,2.36,2.16,2.45,435,9054,8671,9150,1347,0.0147,0.0142,0.0151,4181,3832,3605,3881,1148,18:05
260300,252000,260500,740,09.03.2019,0.0349,0.0342,0.0354,5448.4822,2.36,2.16,2.45,437,9025,8671,9150,1375,0.0147,0.0142,0.0151,4200,3822,3605,3881,1152,18:10
260300,252000,261001,743,09.03.2019,0.0348,0.0342,0.0354,5541.9856,2.36,2.16,2.45,435,9043,8671,9150,1380,0.0146,0.0142,0.0151,4209,3822,3605,3881,1151,18:15
260300,252000,261136,746,09.03.2019,0.0348,0.0342,0.0354,5530.7506,2.36,2.16,2.45,436,9047,8671,9150,1385,0.0147,0.0142,0.0151,4219,3817,3605,3881,1152,18:20
260300,252000,261159,742,09.03.2019,0.0348,0.0342,0.0354,5537.2433,2.37,2.16,2.45,435,9047,8671,9150,1383,0.0146,0.0142,0.0151,4265,3817,3605,3881,1155,18:25
260300,252000,261159,747,09.03.2019,0.0348,0.0342,0.0354,5557.7573,2.37,2.16,2.45,437,9042,8671,9150,1381,0.0146,0.0142,0.0151,4285,3802,3605,3881,1174,18:30
260400,252000,261159,752,09.03.2019,0.0348,0.0342,0.0354,5523.7618,2.37,2.16,2.45,436,9035,8671,9150,1395,0.0146,0.0142,0.0151,4276,3814,3605,3881,1167,18:35
260300,252000,261160,752,09.03.2019,0.0348,0.0342,0.0354,5518.6002,2.37,2.16,2.45,436,9049,8671,9150,1397,0.0146,0.0142,0.0151,4276,3815,3605,3881,1167,18:40
260300,252000,261313,756,09.03.2019,0.0348,0.0342,0.0354,5542.3527,2.37,2.16,2.45,438,9048,8671,9150,1396,0.0146,0.0142,0.0151,4290,3815,3605,3881,1166,18:45
260300,252000,261313,756,09.03.2019,0.0348,0.0342,0.0354,5536.2498,2.37,2.16,2.45,440,9029,8671,9150,1394,0.0146,0.0142,0.0151,4311,3812,3605,3881,1170,18:50
260300,252000,261313,756,09.03.2019,0.0348,0.0342,0.0354,5520.472,2.37,2.16,2.45,438,9044,8671,9150,1407,0.0146,0.0142,0.0151,4339,3812,3605,3881,1171,18:55
260300,252000,261313,757,09.03.2019,0.0348,0.0342,0.0354,5521.8395,2.37,2.16,2.45,440,9043,8671,9150,1409,0.0146,0.0142,0.0151,4339,3812,3605,3881,1169,19:00
260304,252000,261313,758,09.03.2019,0.0348,0.0342,0.0354,5489.1439,2.38,2.16,2.45,440,9043,8671,9150,1413,0.0146,0.0142,0.0151,4338,3812,3605,3881,1165,19:05
260315,252000,261313,759,09.03.2019,0.0348,0.0342,0.0354,5469.7307,2.37,2.16,2.45,441,9047,8671,9150,1414,0.0146,0.0142,0.0151,4334,3812,3605,3881,1160,19:10
260332,252000,261313,760,09.03.2019,0.0348,0.0342,0.0354,5491.2366,2.37,2.16,2.45,437,9042,8671,9150,1408,0.0146,0.0142,0.0151,4333,3801,3605,3881,1163,19:15
260717,252000,262260,762,09.03.2019,0.0347,0.0342,0.0354,5515.6323,2.37,2.16,2.45,438,9080,8671,9150,1412,0.0146,0.0142,0.0151,4343,3801,3605,3881,1162,19:20
260717,252000,262260,769,09.03.2019,0.0347,0.0342,0.0354,5478.8954,2.37,2.16,2.45,413,9024,8671,9150,1421,0.0145,0.0142,0.0151,4310,3780,3605,3881,1170,19:25
260300,252000,262260,763,09.03.2019,0.0346,0.0342,0.0354,5508.8625,2.39,2.16,2.45,413,9035,8671,9150,1448,0.0144,0.0142,0.0151,4337,3771,3605,3881,1182,19:30
260300,252000,262260,765,09.03.2019,0.0347,0.0342,0.0354,5508.5327,2.39,2.16,2.45,413,9019,8671,9150,1382,0.0145,0.0142,0.0151,4328,3770,3605,3881,1184,19:35
260300,252000,262260,762,09.03.2019,0.0347,0.0342,0.0354,5518.8002,2.39,2.16,2.45,410,9003,8671,9150,1387,0.0144,0.0142,0.0151,4339,3759,3605,3881,1193,19:40
260300,252000,262260,765,09.03.2019,0.0346,0.0342,0.0354,5552.6022,2.39,2.16,2.45,412,9003,8671,9150,1388,0.0144,0.0142,0.0151,4320,3759,3605,3881,1194,19:45
260178,252000,262260,769,09.03.2019,0.0346,0.0342,0.0354,5567.1534,2.39,2.16,2.45,412,9008,8671,9150,1382,0.0144,0.0142,0.0151,4290,3759,3605,3881,1206,19:50
260004,252000,262260,770,09.03.2019,0.0346,0.0342,0.0354,5589.419,2.39,2.16,2.45,414,9008,8671,9150,1372,0.0144,0.0142,0.0151,4299,3759,3605,3881,1204,19:55
259264,252000,262260,774,09.03.2019,0.0346,0.0342,0.0354,5562.7735,2.39,2.16,2.45,411,9000,8671,9150,1369,0.0144,0.0142,0.0151,4297,3759,3605,3881,1195,20:00
259283,252000,262260,778,09.03.2019,0.0347,0.0342,0.0354,5549.6046,2.37,2.16,2.45,415,9000,8671,9150,1371,0.0144,0.0142,0.0151,4294,3759,3605,3881,1188,20:05
258491,252000,262260,782,09.03.2019,0.0347,0.0342,0.0354,5570.6902,2.39,2.16,2.45,416,8956,8671,9150,1380,0.0145,0.0142,0.0151,4289,3748,3605,3881,1194,20:10
258497,252000,262260,784,09.03.2019,0.0347,0.0342,0.0354,5566.7908,2.39,2.16,2.45,417,8992,8671,9150,1385,0.0145,0.0142,0.0151,4264,3768,3605,3881,1191,20:15
258185,252000,262260,786,09.03.2019,0.0347,0.0342,0.0354,5598.4578,2.39,2.16,2.45,416,8992,8671,9150,1392,0.0146,0.0142,0.0151,4281,3759,3605,3881,1200,20:20
258541,252000,262260,778,09.03.2019,0.0347,0.0342,0.0354,5592.4886,2.39,2.16,2.45,417,8993,8671,9150,1392,0.0146,0.0142,0.0151,4281,3760,3605,3881,1201,20:25
259008,252000,262260,780,09.03.2019,0.0347,0.0342,0.0354,5620.0272,2.38,2.16,2.45,418,8990,8671,9150,1401,0.0146,0.0142,0.0151,4304,3760,3605,3881,1208,20:30
259001,252000,262260,783,09.03.2019,0.0347,0.0342,0.0354,5615.2762,2.38,2.16,2.45,421,8992,8671,9150,1401,0.0146,0.0142,0.0151,4304,3761,3605,3881,1202,20:35
259003,252000,262260,782,09.03.2019,0.0347,0.0342,0.0354,5637.4772,2.38,2.16,2.45,421,8973,8671,9150,1402,0.0146,0.0142,0.0151,4320,3761,3605,3881,1202,20:40
259001,252000,262260,785,09.03.2019,0.0347,0.0342,0.0354,5620.3862,2.37,2.16,2.45,424,8990,8671,9150,1410,0.0146,0.0142,0.0151,4319,3769,3605,3881,1199,20:45
259000,252000,262260,785,09.03.2019,0.0347,0.0342,0.0354,5650.0759,2.37,2.16,2.45,425,8966,8671,9150,1412,0.0146,0.0142,0.0151,4337,3760,3605,3881,1212,20:50
258539,252000,262260,788,09.03.2019,0.0348,0.0342,0.0354,5650.9281,2.37,2.16,2.45,424,8978,8671,9150,1408,0.0146,0.0142,0.0151,4357,3760,3605,3881,1211,20:55
258541,252000,262260,790,09.03.2019,0.0347,0.0342,0.0354,5623.6281,2.37,2.16,2.45,426,8985,8671,9150,1406,0.0146,0.0142,0.0151,4374,3760,3605,3881,1201,21:00
258543,252000,262260,790,09.03.2019,0.0348,0.0342,0.0354,5641.6451,2.37,2.16,2.45,423,8986,8671,9150,1407,0.0146,0.0142,0.0151,4377,3780,3605,3881,1188,21:05
258545,252000,262260,796,09.03.2019,0.0348,0.0342,0.0354,5664.8223,2.37,2.16,2.45,423,8992,8671,9150,1410,0.0146,0.0142,0.0151,4375,3780,3605,3881,1187,21:10
258548,252000,262260,797,09.03.2019,0.0349,0.0342,0.0354,5660.5563,2.37,2.16,2.45,427,9000,8671,9150,1409,0.0146,0.0142,0.0151,4377,3780,3605,3881,1193,21:15
258559,252000,262260,792,09.03.2019,0.0348,0.0342,0.0354,5682.634,2.37,2.16,2.45,426,9000,8671,9150,1408,0.0146,0.0142,0.0151,4349,3780,3605,3881,1190,21:20
258570,252000,262260,793,09.03.2019,0.0348,0.0342,0.0354,5661.1213,2.37,2.16,2.45,428,9000,8671,9150,1407,0.0145,0.0142,0.0151,4376,3780,3605,3881,1193,21:25
258576,252000,262260,791,09.03.2019,0.0348,0.0342,0.0354,5676.3747,2.37,2.16,2.45,427,9001,8671,9150,1397,0.0145,0.0142,0.0151,4385,3780,3605,3881,1193,21:30
258578,252000,262260,796,09.03.2019,0.0348,0.0342,0.0354,5696.2846,2.38,2.16,2.45,428,9000,8671,9150,1395,0.0145,0.0142,0.0151,4385,3769,3605,3881,1195,21:35
258579,252000,262260,794,09.03.2019,0.0348,0.0342,0.0354,5697.3544,2.38,2.16,2.45,427,9000,8671,9150,1396,0.0145,0.0142,0.0151,4405,3769,3605,3881,1192,21:40
258242,252000,262260,794,09.03.2019,0.0348,0.0342,0.0354,5720.3416,2.38,2.16,2.45,428,8994,8671,9150,1390,0.0145,0.0142,0.0151,4388,3769,3605,3881,1189,21:45
258242,252000,262260,799,09.03.2019,0.0348,0.0342,0.0354,5690.0247,2.38,2.16,2.45,428,8992,8671,9150,1397,0.0146,0.0142,0.0151,4388,3769,3605,3881,1197,21:50
258242,252000,262260,801,09.03.2019,0.0348,0.0342,0.0354,5707.9602,2.38,2.16,2.45,430,8992,8671,9150,1398,0.0145,0.0142,0.0151,4404,3760,3605,3881,1195,21:55
258245,252000,262260,804,09.03.2019,0.0348,0.0342,0.0354,5708.91,2.37,2.16,2.45,430,8992,8671,9150,1401,0.0145,0.0142,0.0151,4404,3760,3605,3881,1193,22:00
258250,252000,262260,806,09.03.2019,0.0348,0.0342,0.0354,5736.7693,2.37,2.16,2.45,433,8992,8671,9150,1406,0.0145,0.0142,0.0151,4420,3769,3605,3881,1189,22:05
258251,252000,262260,810,09.03.2019,0.0348,0.0342,0.0354,5756.2019999999975,2.38,2.16,2.45,435,8992,8671,9150,1409,0.0145,0.0142,0.0151,4438,3769,3605,3881,1191,22:10
258255,252000,262260,810,09.03.2019,0.0349,0.0342,0.0354,5774.7695,2.38,2.16,2.45,435,8995,8671,9150,1409,0.0145,0.0142,0.0151,4455,3760,3605,3881,1196,22:15
258291,252000,262260,812,09.03.2019,0.0348,0.0342,0.0354,5796.0886,2.38,2.16,2.45,435,8995,8671,9150,1411,0.0145,0.0142,0.0151,4455,3769,3605,3881,1186,22:20
258899,252000,262260,820,09.03.2019,0.0348,0.0342,0.0354,5821.3822,2.38,2.16,2.45,437,8972,8671,9150,1418,0.0145,0.0142,0.0151,4470,3769,3605,3881,1186,22:25
